--- Terminal on /dev/ttyACM2 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
17599,29.6,27.03
18025,29.6,27.03
18727,30.6,27.03
19429,29.6,27.03
20131,29.6,27.03
20833,30.6,27.03
21535,30.6,27.04
22237,30.6,27.04
22939,31.6,27.04
23641,31.6,27.05
24343,30.6,27.04
25045,30.6,27.05
25747,30.6,27.05
26449,30.6,27.06
27151,30.6,27.05
27853,30.6,27.06
28555,30.6,27.06
29257,30.6,27.07
29959,30.6,27.06
30661,31.6,27.06
31363,31.6,27.06
32065,31.6,27.06
32767,31.6,27.07
33469,31.6,27.07
34171,31.6,27.07
34873,32.6,27.07
35575,31.6,27.07
36277,31.6,27.07
36979,31.6,27.07
37681,32.6,27.08
38383,32.6,27.08
39085,32.6,27.08
39787,32.6,27.08
40489,32.6,27.08
41191,32.6,27.08
41893,32.6,27.08
42595,31.6,27.08
43297,31.6,27.08
43999,31.6,27.08
44701,31.6,27.09
45403,31.6,27.09
46105,31.6,27.10
46807,31.6,27.09
47509,31.6,27.10
48211,32.6,27.10
48913,32.6,27.10
49615,32.6,27.10
50317,31.6,27.10
51019,31.6,27.11
51721,31.6,27.11
52423,32.6,27.11
53125,32.6,27.11
53827,31.6,27.11
54529,31.6,27.11
55231,32.6,27.11
55933,32.6,27.11
56635,32.6,27.12
57337,32.6,27.12
58039,33.6,27.12
58741,33.6,27.12
59443,33.6,27.12
60145,33.6,27.12
60847,32.6,27.12
61549,32.6,27.13
62251,32.6,27.13
62953,31.6,27.13
63655,32.6,27.13
64357,32.6,27.13
65059,33.6,27.13
65761,33.6,27.14
66463,32.6,27.14
67165,32.6,27.14
67867,32.6,27.14
68569,31.6,27.14
69271,31.6,27.15
69973,32.6,27.14
70675,33.6,27.15
71377,32.6,27.15
72079,33.6,27.15
72781,32.6,27.15
73483,33.6,27.15
74185,33.6,27.15
74887,33.6,27.16
75589,32.6,27.15
76291,33.6,27.16
76993,32.6,27.16
77695,33.6,27.16
78397,32.6,27.16
79099,32.6,27.17
79801,32.6,27.16
80503,32.6,27.17
81205,32.6,27.17
81907,33.6,27.17
82609,32.6,27.18
83311,33.6,27.18
84013,33.6,27.18
84715,33.6,27.18
85417,33.6,27.18
86119,33.6,27.19
86821,33.6,27.19
87523,33.6,27.19
88225,33.6,27.19
88927,32.6,27.19
89629,33.6,27.18
90331,33.6,27.18
91033,34.6,27.19
91735,33.6,27.20
92437,32.6,27.20
93139,32.6,27.20
93841,33.6,27.20
94543,33.6,27.20
95245,33.6,27.20
95947,33.6,27.20
96649,33.6,27.20
97351,34.6,27.20
98053,33.6,27.21
98755,33.6,27.21
99457,33.6,27.21
100159,34.6,27.22
100861,34.6,27.21
101563,33.6,27.22
102265,33.6,27.21
102967,34.6,27.21
103669,33.6,27.22
104371,32.6,27.22
105073,32.6,27.22
105775,33.6,27.22
106477,33.6,27.22
107179,34.6,27.22
107881,34.6,27.23
108583,33.6,27.23
109285,33.6,27.23
109987,33.6,27.23
110689,34.6,27.23
111391,34.6,27.23
112093,34.6,27.24
112795,34.6,27.24
113497,34.6,27.24
114199,33.6,27.24
114901,33.6,27.24
115603,33.6,27.25
116305,34.6,27.25
117007,34.6,27.25
117709,34.6,27.25
118411,33.6,27.25
119113,33.6,27.25
119815,33.6,27.25
120517,33.6,27.26
121219,34.6,27.26
121921,34.6,27.26
122623,34.6,27.26
123325,34.6,27.26
124027,34.6,27.26
124729,34.6,27.26
125431,34.6,27.27
126133,33.6,27.27
126835,34.6,27.27
127537,33.6,27.27
128239,34.6,27.27
128941,34.6,27.27
129643,33.6,27.28
130345,33.6,27.28
131047,34.6,27.28
131749,33.6,27.28
132451,34.6,27.28
133153,34.6,27.29
133855,33.6,27.29
134557,34.6,27.29
135259,34.6,27.29
135961,34.6,27.29
