pass_num,gain_set,t_ms,raw_m,die_c,amb_c,rssi_dbm,gain_step,snr_db,rssi_sync,kept
1,13,47050,0.2704,36.6,26.34,-41.0,13,0.0,-35.5,1
1,13,47776,2.3212,36.6,26.33,-40.5,13,0.0,-35.5,1
1,13,48502,2.3212,36.6,26.33,-40.5,13,0.0,-35.5,1
1,13,49228,1.3972,36.6,26.33,-40.5,13,0.0,-35.5,1
1,13,49954,2.2761,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,50680,0.9240,35.6,26.34,-40.5,13,0.0,-35.5,1
1,13,51406,1.4423,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,52132,1.5775,36.6,26.33,-40.5,13,0.0,-35.5,1
1,13,52858,1.6451,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,53584,0.3155,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,54310,1.7803,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,55036,1.2846,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,55762,1.6001,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,56488,1.6001,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,57214,2.0282,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,57940,2.3212,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,58666,1.3522,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,59392,1.4423,35.6,26.34,-40.5,13,0.0,-35.5,1
1,13,60118,1.3972,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,60844,1.2395,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,61570,2.2987,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,62296,0.6986,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,63022,2.0282,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,63748,1.3972,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,64474,1.3972,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,65200,0.8564,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,65926,1.4648,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,66652,1.4423,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,67378,1.1944,37.6,26.34,-41.0,13,0.0,-35.5,1
1,13,68104,1.5099,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,68830,1.2395,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,69556,1.4874,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,70282,1.5325,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,71008,1.3972,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,71734,1.7578,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,72460,1.7578,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,73186,2.4339,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,73912,2.4114,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,74638,0.8113,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,75364,0.3380,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,76090,1.2395,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,76816,1.4423,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,77542,1.6902,35.6,26.34,-40.5,13,0.0,-35.5,1
1,13,78268,1.6902,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,78994,2.6593,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,79720,0.5634,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,80446,0.5634,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,81172,2.5691,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,81898,0.9014,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,82624,0.6310,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,83350,1.3747,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,84076,1.5325,35.6,26.34,-40.5,13,0.0,-35.5,1
1,13,84802,1.5550,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,85528,1.7578,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,86254,1.8705,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,86980,0.6986,35.6,26.34,-40.5,13,0.0,-35.5,1
1,13,87706,1.7803,35.6,26.34,-40.5,13,0.0,-35.5,1
1,13,88432,-0.3155,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,89158,1.4423,35.6,26.34,-40.5,13,0.0,-35.5,1
1,13,89884,0.3831,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,90610,0.5409,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,91336,1.3747,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,92062,1.5099,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,92788,0.8564,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,93514,0.6986,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,94240,1.7127,35.6,26.35,-40.5,13,0.0,-35.5,1
1,13,94966,2.1184,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,95692,1.6226,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,96418,1.0592,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,97144,0.8564,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,97870,1.3972,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,98596,0.5634,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,99322,0.7888,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,100048,1.3522,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,100774,0.1578,37.6,26.34,-41.0,13,0.0,-35.5,1
1,13,101500,0.1803,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,102226,0.1803,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,102952,0.7662,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,103678,1.4423,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,104404,-0.2930,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,105130,1.4648,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,105856,0.4056,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,106582,1.4874,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,107308,0.5409,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,108034,0.5859,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,108760,0.6310,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,109486,1.2395,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,110212,1.2395,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,110938,1.3296,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,111664,0.6761,35.6,26.35,-40.5,13,0.0,-35.5,1
1,13,112390,1.4423,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,113116,0.7888,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,113842,1.3747,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,114568,0.7212,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,115294,0.6761,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,116020,0.3831,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,116746,1.6001,37.6,26.34,-41.0,13,0.0,-35.5,1
1,13,117472,0.7888,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,118198,0.7888,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,118924,1.4874,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,119650,1.3522,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,120376,1.4648,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,121102,0.0901,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,121828,1.3972,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,122554,0.8338,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,123280,0.9240,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,124006,1.4874,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,124732,0.8113,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,125458,0.7212,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,126184,0.7212,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,126910,1.5775,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,127636,0.8113,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,128362,1.1493,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,129088,0.8113,37.6,26.34,-41.0,13,0.0,-35.5,1
1,13,129814,0.5859,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,130540,1.4874,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,131266,0.5409,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,131992,-0.1578,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,132718,0.9240,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,133444,1.3972,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,134170,1.3972,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,134896,0.5859,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,135622,0.9014,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,136348,1.5325,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,137074,0.6535,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,137800,1.1944,36.6,26.34,-41.0,13,0.0,-35.5,1
1,13,138526,0.6535,37.6,26.34,-41.0,13,0.0,-35.5,1
1,13,139252,1.1268,37.6,26.34,-41.0,13,0.0,-35.5,1
1,13,139978,1.3972,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,140704,0.7662,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,141430,1.7578,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,142156,1.7578,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,142882,-0.2930,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,143608,0.8789,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,144334,-0.0451,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,145060,1.5325,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,145786,0.4958,35.6,26.35,-40.5,13,0.0,-35.5,1
1,13,146512,1.6677,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,147238,0.8338,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,147964,-0.0451,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,148690,0.7888,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,149416,-0.1803,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,150142,1.7127,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,150868,1.6001,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,151594,0.9014,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,152320,1.3747,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,153046,0.6535,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,153772,1.0141,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,154498,1.6226,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,155224,1.8930,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,155950,-24.4291,36.6,26.35,-40.5,13,0.0,-35.5,0
1,13,156676,0.8789,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,157402,0.4733,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,158128,1.6451,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,158854,0.1578,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,159580,1.7127,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,160306,1.6451,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,161032,0.1352,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,161758,1.4874,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,162484,0.5859,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,163210,1.3071,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,163936,1.3071,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,164662,1.4874,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,165388,1.3972,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,166114,0.7212,35.6,26.35,-40.5,13,0.0,-35.5,1
1,13,166840,0.7888,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,167566,1.3747,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,168292,0.7437,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,169018,0.8338,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,169744,0.4282,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,170470,1.6001,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,171196,1.4648,35.6,26.35,-40.5,13,0.0,-35.5,1
1,13,171922,1.4648,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,172648,0.9916,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,173374,0.7212,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,174100,1.2846,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,174826,1.6677,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,175552,0.5409,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,176278,0.8113,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,177004,1.4874,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,177730,1.4874,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,178456,1.6001,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,179182,1.5775,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,179908,1.5775,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,180634,1.6902,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,181360,0.0676,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,182086,1.6677,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,182812,1.5775,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,183538,0.7212,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,184264,0.6986,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,184990,1.5550,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,185716,1.3071,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,186442,0.6761,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,187168,0.5409,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,187894,0.5409,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,188620,0.9691,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,189346,1.7578,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,190072,-0.0676,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,190798,0.9465,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,191524,0.9240,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,192250,0.6535,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,192976,1.5550,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,193702,2.0733,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,194428,0.7888,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,195154,1.2395,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,195880,1.2395,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,196606,0.8113,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,197332,1.1944,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,198058,0.6761,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,198784,0.7888,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,199510,0.8564,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,200236,0.8338,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,200962,1.1719,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,201688,1.6001,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,202414,0.7888,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,203140,1.2169,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,203866,1.7353,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,204592,0.8113,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,205318,1.6677,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,206044,0.2028,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,206770,0.8564,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,208222,-0.1803,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,208948,1.4198,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,209674,0.4507,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,210400,0.6085,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,211126,1.1493,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,211852,1.4423,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,212578,1.6226,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,213304,0.1127,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,214030,1.4423,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,214756,0.0676,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,215482,1.2620,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,216208,0.7212,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,216934,1.4874,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,217660,1.4874,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,218386,0.9240,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,219112,0.0451,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,219838,1.4648,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,220564,0.5409,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,221290,1.6902,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,222016,0.7888,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,222742,0.7888,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,223468,1.3071,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,224194,0.6761,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,224920,0.9691,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,225646,0.9691,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,226372,1.5325,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,227098,0.9916,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,227824,1.3522,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,228550,1.3972,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,229276,0.5859,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,230002,0.0676,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,230728,1.1268,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,231454,0.8564,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,232180,0.6986,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,232906,0.7888,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,233632,0.7888,36.6,26.34,-41.0,13,0.0,-35.5,1
1,13,234358,0.1578,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,235084,1.5550,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,235810,1.0141,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,236536,0.6310,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,237262,0.5634,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,237988,0.9240,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,238714,0.6085,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,239440,1.5099,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,240166,0.8789,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,240892,1.5550,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,241618,1.5550,37.6,26.34,-41.0,13,0.0,-35.5,1
1,13,242344,0.4056,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,243070,0.3380,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,243796,1.2846,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,244522,0.6761,36.6,26.34,-41.0,13,0.0,-35.5,1
1,13,245248,1.2169,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,245974,1.5325,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,246700,1.4198,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,247426,1.3071,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,248152,0.6310,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,248878,0.9014,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,249604,0.9014,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,250330,0.7662,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,251056,-0.2704,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,251782,0.9014,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,252508,0.9240,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,253234,1.3747,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,253960,0.5634,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,254686,0.5409,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,255412,1.4423,37.6,26.34,-41.0,13,0.0,-35.5,1
1,13,256138,0.0676,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,256864,0.8789,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,257590,2.7719,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,258316,0.2028,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,259042,1.5325,37.6,26.34,-40.5,13,0.0,-35.5,1
1,13,259768,1.2169,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,260494,1.6226,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,261220,0.0901,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,261946,0.3606,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,262672,1.3071,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,263398,0.3831,37.6,26.35,-40.5,13,0.0,-35.5,1
1,13,264124,1.7803,37.6,26.34,-41.0,13,0.0,-35.5,1
1,13,264850,0.7888,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,265576,0.7662,36.6,26.34,-41.0,13,0.0,-35.5,1
1,13,266302,1.3972,37.6,26.35,-41.0,13,0.0,-35.5,1
1,13,267028,1.6001,36.6,26.34,-40.5,13,0.0,-35.5,1
1,13,267754,0.7888,36.6,26.35,-40.5,13,0.0,-35.5,1
1,13,268480,0.8338,35.6,26.35,-41.0,13,0.0,-35.5,1
1,13,269206,0.9691,35.6,26.35,-40.5,13,0.0,-35.5,1
1,13,269932,0.5859,35.6,26.35,-40.5,13,0.0,-35.5,1
1,13,270658,1.7803,36.6,26.35,-41.0,13,0.0,-35.5,1
1,13,271384,1.7803,36.6,26.35,-41.0,13,0.0,-35.5,1
