time_utc,t_ms,die_c,amb_c,rssi_dbm,gain_step,snr_db,rssi_sync
2026-07-20T16:19:12.274+00:00,44923,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:12.581+00:00,45230,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:12.888+00:00,45537,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:13.195+00:00,45844,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:13.502+00:00,46151,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:13.809+00:00,46458,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:14.116+00:00,46765,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:14.423+00:00,47072,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:14.730+00:00,47379,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:15.037+00:00,47686,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:15.344+00:00,47993,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:15.651+00:00,48300,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:15.957+00:00,48607,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:16.265+00:00,48914,36.3,25.88,0.0,10,-29.5,-35.5
2026-07-20T16:19:16.572+00:00,49221,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:16.879+00:00,49528,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:17.186+00:00,49835,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:17.493+00:00,50142,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:17.800+00:00,50449,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:18.107+00:00,50756,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:18.414+00:00,51063,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:18.721+00:00,51370,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:19.027+00:00,51677,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:19.335+00:00,51984,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:19.642+00:00,52291,36.3,25.88,0.0,10,-29.5,-35.5
2026-07-20T16:19:19.949+00:00,52598,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:20.256+00:00,52905,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:20.563+00:00,53212,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:20.870+00:00,53519,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:21.484+00:00,53826,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:21.484+00:00,54133,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:21.791+00:00,54440,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:22.098+00:00,54747,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:22.405+00:00,55054,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:22.712+00:00,55361,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:23.018+00:00,55668,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:23.325+00:00,55975,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:23.633+00:00,56282,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:23.939+00:00,56589,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:24.247+00:00,56896,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:24.554+00:00,57203,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:24.860+00:00,57510,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:25.167+00:00,57817,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:25.474+00:00,58124,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:25.781+00:00,58431,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:26.088+00:00,58738,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:26.395+00:00,59045,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:26.702+00:00,59352,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:27.009+00:00,59659,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:27.316+00:00,59966,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:27.623+00:00,60273,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:27.930+00:00,60580,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:28.237+00:00,60887,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:28.544+00:00,61194,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:28.851+00:00,61501,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:29.158+00:00,61808,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:29.465+00:00,62115,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:29.772+00:00,62422,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:30.079+00:00,62729,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:30.386+00:00,63036,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:30.693+00:00,63343,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:31.000+00:00,63650,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:31.307+00:00,63957,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:31.614+00:00,64264,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:31.921+00:00,64571,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:32.228+00:00,64878,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:32.535+00:00,65185,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:32.842+00:00,65492,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:33.149+00:00,65799,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:33.456+00:00,66106,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:33.763+00:00,66413,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:34.070+00:00,66720,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:34.377+00:00,67027,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:34.684+00:00,67334,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:34.991+00:00,67641,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:35.298+00:00,67948,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:35.605+00:00,68255,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:35.912+00:00,68562,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:36.219+00:00,68869,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:36.833+00:00,69176,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:36.833+00:00,69483,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:37.140+00:00,69790,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:37.447+00:00,70097,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:37.754+00:00,70404,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:38.061+00:00,70711,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:38.368+00:00,71018,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:38.675+00:00,71325,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:38.982+00:00,71632,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:39.289+00:00,71939,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:39.596+00:00,72246,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:39.903+00:00,72553,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:40.210+00:00,72860,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:40.517+00:00,73167,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:40.824+00:00,73474,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:41.131+00:00,73781,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:41.438+00:00,74088,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:41.745+00:00,74395,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:42.052+00:00,74702,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:42.359+00:00,75009,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:42.666+00:00,75316,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:42.973+00:00,75623,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:43.280+00:00,75930,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:43.586+00:00,76237,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:43.893+00:00,76544,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:44.200+00:00,76851,36.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:44.508+00:00,77158,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:44.814+00:00,77465,37.3,25.89,0.0,10,-29.5,-35.5
2026-07-20T16:19:45.121+00:00,77772,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:45.428+00:00,78079,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:45.735+00:00,78386,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:46.042+00:00,78693,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:46.349+00:00,79000,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:46.656+00:00,79307,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:46.963+00:00,79614,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:47.270+00:00,79921,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:47.577+00:00,80228,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:47.884+00:00,80535,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:48.191+00:00,80842,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:48.498+00:00,81149,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:48.805+00:00,81456,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:49.112+00:00,81763,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:49.419+00:00,82070,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:49.726+00:00,82377,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:50.033+00:00,82684,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:50.340+00:00,82991,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:50.647+00:00,83298,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:50.954+00:00,83605,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:51.261+00:00,83912,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:51.568+00:00,84219,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:51.875+00:00,84526,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:52.182+00:00,84833,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:52.489+00:00,85140,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:52.796+00:00,85447,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:53.103+00:00,85754,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:53.410+00:00,86061,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:53.717+00:00,86368,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:54.023+00:00,86675,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:54.331+00:00,86982,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:54.638+00:00,87289,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:54.945+00:00,87596,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:55.252+00:00,87903,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:55.559+00:00,88210,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:55.866+00:00,88517,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:56.173+00:00,88824,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:56.480+00:00,89131,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:56.787+00:00,89438,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:57.094+00:00,89745,36.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:19:57.400+00:00,90052,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:57.708+00:00,90359,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:58.015+00:00,90666,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:58.321+00:00,90973,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:58.629+00:00,91280,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:58.936+00:00,91587,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:59.243+00:00,91894,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:59.550+00:00,92201,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:19:59.857+00:00,92508,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:00.164+00:00,92815,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:00.471+00:00,93122,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:00.778+00:00,93429,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:01.085+00:00,93736,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:01.392+00:00,94043,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:01.699+00:00,94350,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:02.006+00:00,94657,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:02.313+00:00,94964,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:02.620+00:00,95271,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:02.927+00:00,95578,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:03.234+00:00,95885,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:03.541+00:00,96192,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:03.848+00:00,96499,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:04.155+00:00,96806,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:04.461+00:00,97113,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:04.768+00:00,97420,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:05.076+00:00,97727,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:05.382+00:00,98034,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:05.689+00:00,98341,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:05.996+00:00,98648,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:06.303+00:00,98955,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:06.610+00:00,99262,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:06.917+00:00,99569,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:07.531+00:00,99876,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:07.531+00:00,100183,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:07.838+00:00,100490,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:08.145+00:00,100797,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:08.452+00:00,101104,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:08.759+00:00,101411,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:09.066+00:00,101718,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:09.373+00:00,102025,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:09.680+00:00,102332,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:09.987+00:00,102639,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:10.294+00:00,102946,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:10.601+00:00,103253,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:10.908+00:00,103560,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:11.215+00:00,103867,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:11.522+00:00,104174,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:11.829+00:00,104481,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:12.136+00:00,104788,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:12.443+00:00,105095,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:12.750+00:00,105402,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:13.057+00:00,105709,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:13.364+00:00,106016,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:13.671+00:00,106323,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:13.978+00:00,106630,36.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:14.285+00:00,106937,36.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:14.592+00:00,107244,36.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:14.899+00:00,107551,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:15.206+00:00,107858,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:15.513+00:00,108165,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:15.820+00:00,108472,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:16.127+00:00,108779,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:16.434+00:00,109086,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:16.741+00:00,109393,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:17.048+00:00,109700,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:17.355+00:00,110007,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:17.662+00:00,110314,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:17.969+00:00,110621,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:18.276+00:00,110928,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:18.583+00:00,111235,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:18.890+00:00,111542,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:19.197+00:00,111849,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:19.504+00:00,112156,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:19.811+00:00,112463,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:20.118+00:00,112770,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:20.425+00:00,113077,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:20.732+00:00,113384,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:21.039+00:00,113691,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:21.346+00:00,113998,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:21.653+00:00,114305,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:21.960+00:00,114612,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:22.267+00:00,114919,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:22.573+00:00,115226,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:22.881+00:00,115533,36.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:23.495+00:00,115840,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:23.495+00:00,116147,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:23.802+00:00,116454,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:24.109+00:00,116761,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:24.415+00:00,117068,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:24.723+00:00,117375,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:25.030+00:00,117682,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:25.336+00:00,117989,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:25.643+00:00,118296,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:25.951+00:00,118603,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:26.258+00:00,118910,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:26.564+00:00,119217,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:26.871+00:00,119524,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:27.178+00:00,119831,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:27.485+00:00,120138,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:27.792+00:00,120445,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:28.099+00:00,120752,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:28.406+00:00,121059,36.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:28.713+00:00,121366,37.3,25.91,0.0,10,-29.5,-35.5
2026-07-20T16:20:29.020+00:00,121673,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:29.327+00:00,121980,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:29.634+00:00,122287,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:29.941+00:00,122594,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:30.248+00:00,122901,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:30.555+00:00,123208,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:30.862+00:00,123515,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:31.169+00:00,123822,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:31.476+00:00,124129,37.3,25.90,0.0,10,-29.5,-35.5
2026-07-20T16:20:31.783+00:00,124436,37.3,25.90,0.0,10,-29.5,-35.5
