--- Terminal on /dev/ttyACM2 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
130471,-13.5667,44.3,25.39
131192,-13.5667,44.3,25.37
131913,-13.5667,44.3,25.35
132634,-13.5667,44.3,25.33
133355,-13.5667,44.3,25.31
134076,-13.5667,44.3,25.28
134797,-13.5667,43.3,25.26
135518,-13.5667,43.3,25.24
136239,-13.5667,43.3,25.21
136960,-13.5667,43.3,25.19
137681,-13.5667,43.3,25.17
138402,-13.5667,43.3,25.15
139123,-13.5667,43.3,25.13
139844,-13.5667,43.3,25.11
140565,-13.5667,43.3,25.10
141286,-13.5667,43.3,25.07
142007,-13.0709,43.3,25.05
142728,-13.9498,43.3,25.03
143449,-13.3188,43.3,25.00
144170,-13.7921,43.3,24.98
144891,-13.1836,43.3,24.96
145612,-13.4540,43.3,24.93
146333,-12.3723,44.3,24.91
147054,-12.7779,43.3,24.89
# [n=200] mean=-11.8603 m  sigma=3.8574 m  die=43.3 C  CalVal=-70
147775,-13.3188,43.3,24.87
148496,-13.0709,43.3,24.85
149217,-14.0625,43.3,24.83
149938,-12.5526,43.3,24.80
150659,-13.7470,43.3,24.78
151380,-13.1611,43.3,24.76
152101,-13.5216,43.3,24.73
152822,-13.5216,43.3,24.71
153543,-13.5216,43.3,24.68
154264,-13.5216,43.3,24.67
154985,-13.5216,43.3,24.64
155706,-13.5216,43.3,24.61
156427,-13.5216,43.3,24.59
157148,-13.5216,43.3,24.57
157869,-13.5216,43.3,24.55
158590,-13.5216,43.3,24.52
159311,-13.5216,43.3,24.50
160032,-13.5216,43.3,24.47
160753,-13.5216,43.3,24.45
161474,-13.5216,43.3,24.43
162195,-13.5216,43.3,24.40
162916,-13.5216,43.3,24.37
163637,-13.5216,43.3,24.35
164358,-13.5216,43.3,24.32
165079,-13.5216,43.3,24.29
165800,-13.5216,43.3,24.26
166521,-13.5216,43.3,24.24
167242,-13.5216,43.3,24.21
167963,-13.5216,43.3,24.19
168684,-13.3188,43.3,24.17
169405,-13.5892,43.3,24.14
170126,-13.1836,43.3,24.11
170847,-12.3498,43.3,24.08
171568,-12.9582,43.3,24.06
172289,-13.3188,43.3,24.04
173010,-13.2287,43.3,24.00
173731,-13.4766,43.3,23.97
174452,-13.4315,43.3,23.94
175173,-13.6794,43.3,23.92
175894,-14.3329,43.3,23.89
176615,-13.4090,43.3,23.86
177336,-14.1076,43.3,23.83
178057,-12.5751,43.3,23.81
178778,-13.2061,43.3,23.78
179499,-13.2061,43.3,23.75
180220,-13.2061,43.3,23.72
180941,-13.2061,42.3,23.70
181662,-13.2061,43.3,23.66
182383,-13.2061,43.3,23.64
183104,-13.2061,42.3,23.61
183825,-13.2061,42.3,23.58
184546,-13.2061,42.3,23.55
185267,-13.2061,42.3,23.52
185988,-13.2061,42.3,23.50
186709,-13.2061,42.3,23.47
187430,-13.2061,42.3,23.44
188151,-13.2061,43.3,23.40
188872,-13.2061,42.3,23.38
189593,-13.2061,42.3,23.35
190314,-13.2061,43.3,23.32
191035,-13.2061,42.3,23.29
191756,-13.2061,42.3,23.26
192477,-13.2061,42.3,23.24
193198,-13.2061,42.3,23.21
193919,-13.2061,42.3,23.18
194640,-13.2061,42.3,23.15
195361,-12.8906,42.3,23.12
196082,-13.6794,42.3,23.09
196803,-12.3723,42.3,23.06
197524,-13.5667,42.3,23.04
198245,-13.2737,42.3,23.00
198966,-13.4315,42.3,22.97
199687,-13.1836,42.3,22.95
200408,-13.5892,42.3,22.92
201129,-12.5526,42.3,22.89
201850,-13.8597,42.3,22.87
202571,-13.9273,42.3,22.83
203292,-13.2737,42.3,22.81
