pass_num,gain_set,t_ms,raw_m,die_c,amb_c,rssi_dbm,gain_step,snr_db,rssi_sync,kept
1,6,134896,-2.3663,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,135622,-2.4339,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,136348,-2.7945,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,137074,-1.7353,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,137800,-1.0592,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,138526,-2.9522,39.6,29.80,-60.0,6,0.0,-35.5,1
1,6,139252,-1.6226,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,139978,-1.0817,39.6,29.80,-60.0,6,0.0,-35.5,1
1,6,140704,-2.7494,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,141430,-2.0057,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,142156,-1.4648,39.6,29.80,-60.0,6,0.0,-35.5,1
1,6,142882,-2.4114,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,143608,-1.1944,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,144334,-1.6902,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,145060,-0.7212,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,145786,-1.2395,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,146512,-1.2620,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,147238,-1.7353,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,147964,-2.2311,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,148690,-1.2395,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,149416,-1.6677,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,150142,-2.0057,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,150868,-1.2846,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,151594,-1.6902,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,152320,-1.1719,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,153046,-2.4339,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,153772,-3.0649,39.6,29.80,-60.0,6,0.0,-35.5,1
1,6,154498,-1.1493,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,155224,-2.0508,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,155950,-1.5550,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,156676,-1.5550,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,157402,-1.6001,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,158128,-2.2536,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,158854,-1.1719,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,159580,-2.2761,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,160306,-1.7127,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,161032,-1.7353,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,161758,-2.6593,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,162484,-1.4648,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,163210,-1.6451,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,163936,-2.5466,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,164662,-2.5466,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,165388,-2.1860,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,166114,-1.5550,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,166840,-1.5325,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,167566,-1.9156,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,168292,-2.0508,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,169018,-1.3071,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,169744,-1.4423,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,170470,-2.4114,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,171196,-2.2987,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,171922,-1.0367,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,172648,-1.0367,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,173374,-2.1635,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,174100,-1.3296,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,174826,-2.0508,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,175552,-1.3296,41.6,29.81,-60.0,6,0.0,-35.5,1
1,6,176278,-2.7494,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,177004,-1.1268,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,177730,-1.0367,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,178456,-1.6677,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,179182,-2.6142,39.6,29.81,-60.0,6,0.0,-35.5,1
1,6,179908,-1.3522,40.6,29.81,-60.0,6,0.0,-35.5,1
1,6,180634,-1.3522,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,181360,-1.1493,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,182086,-1.2395,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,182812,-1.6677,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,183538,-1.3747,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,184264,-2.5691,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,184990,-2.5466,39.6,29.80,-60.0,6,0.0,-35.5,1
1,6,185716,-2.3888,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,186442,-1.7578,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,187168,-1.2169,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,187894,-2.9072,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,188620,-2.9072,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,189346,-1.1719,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,190072,-1.4423,39.6,29.80,-60.0,6,0.0,-35.5,1
1,6,190798,-2.8170,39.6,29.80,-60.0,6,0.0,-35.5,1
1,6,191524,-1.4648,39.6,29.80,-60.0,6,0.0,-35.5,1
1,6,192250,-1.7353,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,192976,-1.7578,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,193702,-2.2761,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,194428,-2.0508,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,195154,-2.3212,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,195880,-2.1184,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,196606,-2.1184,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,197332,-0.6085,39.6,29.80,-60.0,6,0.0,-35.5,1
1,6,198058,-1.1944,39.6,29.80,-60.0,6,0.0,-35.5,1
1,6,198784,-1.3972,39.6,29.79,-60.0,6,0.0,-35.5,1
1,6,199510,-2.4114,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,200236,-2.3888,39.6,29.80,-60.0,6,0.0,-35.5,1
1,6,200962,-3.1325,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,201688,-2.5691,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,202414,-1.5775,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,203140,-2.5691,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,203866,-0.9465,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,204592,-1.1493,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,205318,-2.4339,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,206044,-3.6959,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,206770,-2.6593,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,207496,-1.7578,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,208222,-2.3888,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,208948,-1.9156,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,209674,-1.9381,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,210400,6.0171,40.6,29.80,-60.0,6,0.0,-35.5,0
1,6,211126,-3.5156,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,211852,-1.3296,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,212578,-2.7269,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,213304,-2.4790,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,214030,-2.4114,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,214756,-0.8789,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,215482,-2.3212,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,216208,-2.2761,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,216934,-1.9606,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,217660,-1.2846,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,218386,-1.2846,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,219112,-1.7127,40.6,29.80,-60.0,6,0.0,-35.5,1
1,6,219838,-2.0057,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,220564,-1.1493,39.6,29.79,-60.0,6,0.0,-35.5,1
1,6,221290,-1.6451,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,222016,-2.3212,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,222742,-1.9832,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,223468,-2.2761,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,224194,-2.2761,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,224920,-1.2395,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,225646,-1.2620,39.6,29.79,-60.0,6,0.0,-35.5,1
1,6,226372,-1.2620,39.6,29.79,-60.0,6,0.0,-35.5,1
1,6,227098,-2.6367,39.6,29.79,-60.0,6,0.0,-35.5,1
1,6,227824,-2.2987,39.6,29.79,-60.0,6,0.0,-35.5,1
1,6,228550,-2.6367,39.6,29.79,-60.0,6,0.0,-35.5,1
1,6,229276,-1.0141,39.6,29.80,-60.0,6,0.0,-35.5,1
1,6,230002,-2.0057,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,230728,-1.9156,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,231454,-2.1635,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,232180,-1.3972,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,232906,-1.3296,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,233632,-2.7043,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,234358,-2.7043,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,235084,-1.9832,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,235810,-1.8705,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,236536,-2.8395,39.6,29.79,-60.0,6,0.0,-35.5,1
1,6,237262,-1.2395,39.6,29.78,-60.0,6,0.0,-35.5,1
1,6,237988,-1.4423,39.6,29.79,-60.0,6,0.0,-35.5,1
1,6,238714,-2.3437,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,239440,-0.9916,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,240166,-2.1184,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,240892,-0.9916,39.6,29.79,-60.0,6,0.0,-35.5,1
1,6,241618,-1.8254,39.6,29.79,-60.0,6,0.0,-35.5,1
1,6,242344,-1.8254,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,243070,-1.8480,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,243796,-1.2846,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,244522,-2.6142,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,245248,-2.0282,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,245974,-1.3747,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,246700,-2.2987,39.6,29.78,-60.0,6,0.0,-35.5,1
1,6,247426,-2.8395,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,248152,-1.4648,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,248878,-2.3212,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,249604,-1.1493,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,250330,-1.1493,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,251056,-2.1409,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,251782,-1.7127,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,252508,-1.0817,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,253234,-0.9916,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,253960,-2.7494,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,254686,-2.0282,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,255412,-1.8930,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,256138,-1.3747,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,256864,-2.7269,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,257590,-1.3972,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,258316,-1.9381,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,259042,-1.9832,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,259768,-1.7578,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,260494,-1.6677,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,261220,-2.2085,41.6,29.79,-60.0,6,0.0,-35.5,1
1,6,261946,-2.9297,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,262672,-2.1184,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,263398,-2.0057,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,264124,-2.4790,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,264850,-2.4790,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,265576,-1.9381,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,266302,-2.6142,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,267028,-2.9748,39.6,29.79,-60.0,6,0.0,-35.5,1
1,6,267754,-1.0592,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,268480,-2.9297,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,269206,-2.6142,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,269932,-1.7353,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,270658,-1.6451,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,271384,-2.7269,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,272110,-2.7269,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,272836,-1.7353,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,273562,-2.7269,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,274288,-1.6677,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,275014,-2.9748,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,275740,-2.7043,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,276466,-2.3888,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,277192,-2.9522,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,277918,-2.4339,40.6,29.79,-60.0,6,0.0,-35.5,1
1,6,278644,-2.7494,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,279370,-1.8705,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,280096,-1.8705,41.6,29.78,-60.0,6,0.0,-35.5,1
1,6,280822,-1.9381,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,281548,-1.6677,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,282274,-1.3296,40.6,29.78,-59.5,6,0.0,-35.5,1
1,6,283000,-1.9156,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,283726,-1.5775,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,284452,-2.1635,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,285178,-1.9832,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,285904,-1.7803,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,286630,-2.7043,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,287356,-1.1268,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,288082,-1.1268,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,288808,-1.3522,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,289534,-1.6001,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,290260,-1.8480,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,290986,-2.9973,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,291712,-2.1635,39.6,29.78,-60.0,6,0.0,-35.5,1
1,6,292438,-1.0592,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,293164,-2.6818,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,293890,-1.5775,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,294616,-2.0508,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,295342,-1.8029,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,296068,-1.8029,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,296794,-1.7127,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,297520,-1.8705,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,298246,-2.0282,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,298972,-1.2169,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,299698,-1.5775,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,300424,-1.8480,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,301150,-2.8395,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,301876,-1.8705,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,302602,-2.3663,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,303328,-1.1944,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,304054,-1.1944,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,304780,-2.1184,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,305506,-3.0424,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,306232,-2.9297,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,306958,-2.6593,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,307684,-2.5015,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,308410,-2.3888,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,309136,-1.3522,39.6,29.78,-60.0,6,0.0,-35.5,1
1,6,309862,-1.7353,39.6,29.78,-60.0,6,0.0,-35.5,1
1,6,310588,-2.0733,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,311314,-0.9691,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,312040,-1.8930,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,312766,-1.4874,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,313492,-2.1409,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,314218,-1.6001,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,314944,-2.2536,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,315670,-2.7043,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,316396,-1.7127,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,317122,-1.8705,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,317848,-1.9156,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,318574,-2.8395,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,319300,-1.4648,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,320026,-0.8338,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,320752,-1.3296,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,321478,-2.5691,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,322204,-2.0733,41.6,29.77,-60.0,6,0.0,-35.5,1
1,6,322930,-1.2169,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,323656,-1.7803,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,324382,-1.3972,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,325108,-2.2311,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,325834,-2.2311,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,326560,-1.7803,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,327286,-2.6142,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,328012,-2.2311,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,328738,-1.5325,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,329464,-1.7578,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,330190,-1.2846,39.6,29.78,-60.0,6,0.0,-35.5,1
1,6,330916,-3.3128,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,331642,-2.4339,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,332368,-1.5099,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,333094,-2.0508,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,333820,-2.0508,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,334546,-2.2536,39.6,29.77,-60.0,6,0.0,-35.5,1
1,6,335272,-1.5550,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,335998,-1.9606,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,336724,-1.8254,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,337450,-0.9691,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,338176,-1.8480,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,338902,-1.7127,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,339628,-2.6593,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,340354,-1.2395,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,341080,-1.4198,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,341806,-1.4198,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,342532,-1.9156,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,343258,-2.6593,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,343984,-2.0282,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,344710,-2.6142,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,345436,-2.7269,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,346162,-1.5099,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,346888,-1.6451,39.6,29.77,-60.0,6,0.0,-35.5,1
1,6,347614,-1.3071,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,348340,-1.4648,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,349066,-1.4198,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,349792,-1.4198,39.6,29.77,-60.0,6,0.0,-35.5,1
1,6,350518,-2.3437,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,351244,-2.7269,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,351970,-1.3747,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,352696,-1.3747,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,353422,-1.4648,40.6,29.78,-60.0,6,0.0,-35.5,1
1,6,354148,-2.2761,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,354874,-1.6001,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,355600,-2.1184,39.6,29.77,-60.0,6,0.0,-35.5,1
1,6,356326,-2.7945,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,357052,-1.5325,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,357778,-1.5325,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,358504,-2.2311,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,359230,-2.3888,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,359956,-2.4114,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,360682,-2.0959,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,361408,-1.2846,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,362134,-1.1944,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,362860,-2.2536,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,363586,-2.5240,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,364312,-1.8029,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,365038,-2.2536,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,365764,-1.3071,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,366490,-2.0057,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,367216,-2.2987,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,367942,-1.6226,40.6,29.77,-60.0,6,0.0,-35.5,1
1,6,368668,-3.2677,39.6,29.77,-60.0,6,0.0,-35.5,1
1,5,5668,-2.1860,39.6,29.77,-59.5,5,0.0,-35.5,1
1,5,6394,-1.6001,39.6,29.77,-59.5,5,0.0,-35.5,1
1,5,7120,-1.6451,38.6,29.77,-59.5,5,0.0,-35.5,1
1,5,7846,-2.1860,38.6,29.77,-59.5,5,0.0,-35.5,1
1,5,8572,-2.6142,38.6,29.77,-59.5,5,0.0,-35.5,1
1,5,9298,-1.2169,39.6,29.77,-59.5,5,0.0,-35.5,1
1,5,10024,-2.2536,39.6,29.77,-59.5,5,0.0,-35.5,1
1,5,10750,-2.2987,39.6,29.77,-59.5,5,0.0,-35.5,1
1,5,11476,-2.7719,39.6,29.77,-59.5,5,0.0,-35.5,1
1,5,12202,-2.0733,39.6,29.77,-59.5,5,0.0,-35.5,1
1,5,12928,-2.3663,40.6,29.78,-59.5,5,0.0,-35.5,1
1,5,13654,-2.3663,39.6,29.77,-59.5,5,0.0,-35.5,1
1,5,14380,-2.6593,39.6,29.77,-59.5,5,0.0,-35.5,1
1,5,15106,-2.2536,40.6,29.78,-59.5,5,0.0,-35.5,1
1,5,15832,-2.4790,40.6,29.78,-59.5,5,0.0,-35.5,1
1,5,16558,-2.6142,40.6,29.77,-59.5,5,0.0,-35.5,1
1,5,17284,-2.2311,40.6,29.77,-59.5,5,0.0,-35.5,1
1,5,18010,-1.6001,40.6,29.77,-59.5,5,0.0,-35.5,1
1,5,18736,-1.4648,40.6,29.78,-59.5,5,0.0,-35.5,1
1,5,19462,-2.2987,40.6,29.78,-59.5,5,0.0,-35.5,1
1,5,20188,-2.3437,40.6,29.78,-59.5,5,0.0,-35.5,1
1,5,20914,-2.6367,40.6,29.78,-59.5,5,0.0,-35.5,1
1,5,21640,-2.6367,40.6,29.78,-59.5,5,0.0,-35.5,1
1,5,22366,-2.2987,40.6,29.78,-59.5,5,0.0,-35.5,1
1,5,23092,-2.0508,40.6,29.78,-59.5,5,0.0,-35.5,1
1,5,23818,-1.8254,40.6,29.78,-59.5,5,0.0,-35.5,1
1,5,24544,-2.4339,40.6,29.79,-59.5,5,0.0,-35.5,1
1,5,25270,-1.9381,39.6,29.78,-59.5,5,0.0,-35.5,1
1,5,25996,-2.9748,40.6,29.78,-59.5,5,0.0,-35.5,1
1,5,26722,-1.3747,40.6,29.79,-59.5,5,0.0,-35.5,1
1,5,27448,-1.4423,40.6,29.79,-59.5,5,0.0,-35.5,1
1,5,28174,-1.7353,40.6,29.79,-59.5,5,0.0,-35.5,1
1,5,28900,-1.4648,40.6,29.79,-59.5,5,0.0,-35.5,1
1,5,29626,-2.0057,40.6,29.79,-59.5,5,0.0,-35.5,1
