--- Terminal on /dev/ttyACM1 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
68878,40.3,28.79
69180,40.3,28.79
69482,40.3,28.79
69784,40.3,28.79
70086,40.3,28.79
70388,40.3,28.79
70690,40.3,28.79
70992,40.3,28.79
71294,40.3,28.79
71596,40.3,28.79
71898,40.3,28.80
72200,40.3,28.80
72502,40.3,28.79
72804,40.3,28.79
73106,40.3,28.79
73408,40.3,28.79
73710,40.3,28.79
74012,39.3,28.79
74314,39.3,28.79
74616,40.3,28.79
74918,40.3,28.79
75220,40.3,28.79
75522,40.3,28.79
75824,40.3,28.79
76126,40.3,28.79
76428,40.3,28.79
76730,40.3,28.79
77032,40.3,28.79
77334,40.3,28.79
77636,40.3,28.79
77938,40.3,28.79
78240,40.3,28.79
78542,40.3,28.79
78844,40.3,28.79
79146,40.3,28.79
79448,40.3,28.79
79750,40.3,28.79
80052,40.3,28.79
80354,40.3,28.79
80656,40.3,28.79
80958,40.3,28.79
81260,41.3,28.79
81562,40.3,28.79
81864,40.3,28.79
82166,40.3,28.79
82468,40.3,28.79
82770,40.3,28.79
83072,40.3,28.79
83374,40.3,28.79
83676,40.3,28.79
83978,40.3,28.79
84280,40.3,28.79
84582,39.3,28.79
84884,40.3,28.79
85186,40.3,28.79
85488,40.3,28.79
85790,40.3,28.79
86092,40.3,28.79
86394,40.3,28.79
86696,40.3,28.79
86998,40.3,28.79
87300,39.3,28.79
87602,40.3,28.79
87904,39.3,28.79
88206,39.3,28.79
88508,39.3,28.79
88810,39.3,28.78
89112,39.3,28.78
89414,40.3,28.79
89716,40.3,28.79
90018,40.3,28.79
90320,40.3,28.79
90622,40.3,28.78
90924,40.3,28.79
91226,40.3,28.79
91528,40.3,28.78
91830,40.3,28.79
92132,40.3,28.79
92434,39.3,28.79
92736,40.3,28.79
93038,40.3,28.79
93340,40.3,28.78
93642,40.3,28.78
93944,40.3,28.78
94246,40.3,28.78
94548,40.3,28.78
94850,40.3,28.78
95152,40.3,28.78
95454,40.3,28.78
95756,40.3,28.79
96058,40.3,28.79
96360,39.3,28.79
96662,40.3,28.79
96964,40.3,28.79
97266,39.3,28.79
97568,40.3,28.78
97870,39.3,28.79
98172,39.3,28.79
98474,39.3,28.78
98776,40.3,28.78
99078,40.3,28.78
99380,40.3,28.79
99682,40.3,28.79
99984,40.3,28.78
100286,40.3,28.79
100588,40.3,28.79
100890,40.3,28.79
101192,40.3,28.79
101494,40.3,28.79
101796,40.3,28.79
102098,40.3,28.79
102400,40.3,28.79
102702,40.3,28.79
103004,40.3,28.79
103306,40.3,28.78
103608,40.3,28.79
103910,40.3,28.78
104212,40.3,28.79
104514,40.3,28.79
104816,40.3,28.78
105118,40.3,28.78
105420,40.3,28.78
105722,40.3,28.78
106024,40.3,28.79
106326,40.3,28.78
106628,40.3,28.78
106930,40.3,28.78
107232,40.3,28.78
107534,40.3,28.78
107836,40.3,28.78
108138,40.3,28.78
108440,40.3,28.78
.02
141056,40.3,29.02
141358,40.3,29.03
141660,39.3,29.03
141962,39.3,29.04
142264,40.3,29.04
142566,40.3,29.05
142868,40.3,29.05
143170,40.3,29.06
143472,40.3,29.07
144076,40.3,29.14
144378,40.3,29.15
144680,40.3,29.16
144982,40.3,29.16
145284,40.3,29.17
145586,40.3,29.18
145888,40.3,29.18
146190,40.3,29.19
146492,40.3,29.20
146794,40.3,29.20
147096,40.3,29.19
147398,40.3,29.21
147700,40.3,29.21
148002,40.3,29.22
148304,40.3,29.23
148606,39.3,29.23
148908,40.3,29.25
149210,40.3,29.25
149512,40.3,29.26
149814,40.3,29.27
150116,40.3,29.27
150418,39.3,29.28
150720,40.3,29.28
151022,40.3,29.28
151324,39.3,29.29
151626,40.3,29.23
151928,40.3,29.30
152230,40.3,29.31
152532,40.3,29.31
152834,40.3,29.31
153136,40.3,29.32
153438,40.3,29.32
153740,40.3,29.33
154042,40.3,29.33
154344,40.3,29.33
154646,40.3,29.34
154948,40.3,29.34
155250,40.3,29.35
155552,39.3,29.36
155854,39.3,29.36
156156,40.3,29.36
156458,40.3,29.37
156760,40.3,29.37
157062,40.3,29.38
157364,40.3,29.38
157666,40.3,29.38
157968,40.3,29.39
158270,40.3,29.40
158572,40.3,29.40
158874,40.3,29.40
159176,40.3,29.40
159478,40.3,29.40
159780,40.3,29.40
160082,40.3,29.39
160384,40.3,29.40
160686,39.3,29.40
160988,40.3,29.41
161290,40.3,29.41
161592,40.3,29.41
161894,40.3,29.41
162196,39.3,29.41
162498,39.3,29.42
162800,39.3,29.42
163102,40.3,29.42
163404,40.3,29.43
163706,40.3,29.43
164008,40.3,29.43
164310,40.3,29.43
164612,40.3,29.44
164914,39.3,29.44
165216,39.3,29.44
