MAC: 9c:13:9e:f1:0a:a8
Uploading stub...
Running stub...
Stub running...
Changing baud rate to 921600
Changed.
Configuring flash size...
Flash will be erased from 0x00000000 to 0x00003fff...
Flash will be erased from 0x00008000 to 0x00008fff...
Flash will be erased from 0x0000e000 to 0x0000ffff...
Flash will be erased from 0x00010000 to 0x0005efff...
SHA digest in image updated
Compressed 15104 bytes to 10430...
Writing at 0x00000000... (100 %)
Wrote 15104 bytes (10430 compressed) at 0x00000000 in 0.2 seconds (effective 736.8 kbit/s)...
Hash of data verified.
Compressed 3072 bytes to 146...
Writing at 0x00008000... (100 %)
Wrote 3072 bytes (146 compressed) at 0x00008000 in 0.0 seconds (effective 855.9 kbit/s)...
Hash of data verified.
Compressed 8192 bytes to 47...
Writing at 0x0000e000... (100 %)
Wrote 8192 bytes (47 compressed) at 0x0000e000 in 0.1 seconds (effective 1127.4 kbit/s)...
Hash of data verified.
Compressed 322400 bytes to 180653...
Writing at 0x00010000... (8 %)
Writing at 0x0001bdcd... (16 %)
Writing at 0x00026fde... (25 %)
Writing at 0x0002c62c... (33 %)
Writing at 0x00032305... (41 %)
Writing at 0x00037bad... (50 %)
Writing at 0x0003db4c... (58 %)
Writing at 0x0004317c... (66 %)
Writing at 0x000484bf... (75 %)
Writing at 0x0004dc28... (83 %)
Writing at 0x00056f64... (91 %)
Writing at 0x0005e91f... (100 %)
Wrote 322400 bytes (180653 compressed) at 0x00010000 in 1.8 seconds (effective 1442.1 kbit/s)...
Hash of data verified.

Leaving...
Hard resetting via RTS pin...
=================================== [SUCCESS] Took 7.62 seconds ===================================

Environment    Status    Duration
-------------  --------  ------------
master         SUCCESS   00:00:07.616
=================================== 1 succeeded in 00:00:07.616 ===================================
[serial] Opening /dev/ttyACM2 at 115200
[serial] Waiting for first 500-sample stats line (~360 s)...
DEBUG: Current (esp-builtin) On-board (esp-builtin) External (cmsis-dap, esp-bridge, esp-prog, iot-bus-jtag, jlink, minimodule, olimex-arm-usb-ocd, olimex-arm-usb-ocd-h, olimex-arm-usb-tiny-h, olimex-jtag-tiny, tumpa)
PACKAGES:
 - framework-arduinoespressif32 @ 3.20017.241212+sha.dcc1105b
 - tool-esptoolpy @ 2.41100.0 (4.11.0)
 - tool-mkfatfs @ 2.0.1
 - tool-mklittlefs @ 1.203.210628 (2.3)
 - tool-mkspiffs @ 2.230.0 (2.30)
 - toolchain-riscv32-esp @ 8.4.0+2021r2-patch5
 - toolchain-xtensa-esp32s3 @ 8.4.0+2021r2-patch5
LDF: Library Dependency Finder -> https://bit.ly/configure-pio-ldf
LDF Modes: Finder ~ chain, Compatibility ~ soft
Found 37 compatible libraries
Scanning dependencies...
Dependency Graph
|-- RadioLib @ 7.7.1
|-- Adafruit BME280 Library @ 2.3.0
|-- Adafruit Unified Sensor @ 1.1.15
|-- SPI @ 2.0.0
|-- Wire @ 2.0.0
Building in release mode
Compiling .pio/build/master/src/main.cpp.o
In file included from src/main.cpp:15:
.pio/libdeps/master/RadioLib/src/RadioLib.h:67:4: warning: #warning "Use of USB CDC for debug output is not recommended (might stop on first sleep). Use hardware UART instead." [-Wcpp]
   #warning "Use of USB CDC for debug output is not recommended (might stop on first sleep). Use hardware UART instead."
    ^~~~~~~
Linking .pio/build/master/firmware.elf
Retrieving maximum program size .pio/build/master/firmware.elf
Checking size .pio/build/master/firmware.elf
Advanced Memory Usage is available via "PlatformIO Home > Project Inspect"
RAM:   [=         ]   6.3% (used 20592 bytes from 327680 bytes)
Flash: [==        ]  24.6% (used 322037 bytes from 1310720 bytes)
Building .pio/build/master/firmware.bin
esptool.py v4.11.0
Creating esp32s3 image...
Merged 2 ELF sections
Successfully created esp32s3 image.
Configuring upload protocol...
AVAILABLE: cmsis-dap, esp-bridge, esp-builtin, esp-prog, espota, esptool, iot-bus-jtag, jlink, minimodule, olimex-arm-usb-ocd, olimex-arm-usb-ocd-h, olimex-arm-usb-tiny-h, olimex-jtag-tiny, tumpa
CURRENT: upload_protocol = esptool
Looking for upload port...
Using manually specified: /dev/ttyACM2
Uploading .pio/build/master/firmware.bin
esptool.py v4.11.0
Serial port /dev/ttyACM2
Connecting...
Chip is ESP32-S3 (QFN56) (revision v0.2)
Features: WiFi, BLE, Embedded Flash 4MB (XMC), Embedded PSRAM 2MB (AP_3v3)
Crystal is 40MHz
USB mode: USB-Serial/JTAG
MAC: 9c:13:9e:f1:0a:a8
Uploading stub...
Running stub...
Stub running...
Changing baud rate to 921600
Changed.
Configuring flash size...
Flash will be erased from 0x00000000 to 0x00003fff...
Flash will be erased from 0x00008000 to 0x00008fff...
Flash will be erased from 0x0000e000 to 0x0000ffff...
Flash will be erased from 0x00010000 to 0x0005efff...
SHA digest in image updated
Compressed 15104 bytes to 10430...
Writing at 0x00000000... (100 %)
Wrote 15104 bytes (10430 compressed) at 0x00000000 in 0.2 seconds (effective 737.2 kbit/s)...
Hash of data verified.
Compressed 3072 bytes to 146...
Writing at 0x00008000... (100 %)
Wrote 3072 bytes (146 compressed) at 0x00008000 in 0.0 seconds (effective 831.2 kbit/s)...
Hash of data verified.
Compressed 8192 bytes to 47...
Writing at 0x0000e000... (100 %)
Wrote 8192 bytes (47 compressed) at 0x0000e000 in 0.1 seconds (effective 1119.5 kbit/s)...
Hash of data verified.
Compressed 322400 bytes to 180657...
Writing at 0x00010000... (8 %)
Writing at 0x0001bdc8... (16 %)
Writing at 0x00026fdc... (25 %)
Writing at 0x0002c626... (33 %)
Writing at 0x00032304... (41 %)
Writing at 0x00037ba8... (50 %)
Writing at 0x0003db4a... (58 %)
Writing at 0x0004317b... (66 %)
Writing at 0x000484bf... (75 %)
Writing at 0x0004dc24... (83 %)
Writing at 0x00056f64... (91 %)
Writing at 0x0005e91d... (100 %)
Wrote 322400 bytes (180657 compressed) at 0x00010000 in 1.8 seconds (effective 1445.2 kbit/s)...
Hash of data verified.

Leaving...
Hard resetting via RTS pin...
=================================== [SUCCESS] Took 7.61 seconds ===================================

Environment    Status    Duration
-------------  --------  ------------
master         SUCCESS   00:00:07.608
=================================== 1 succeeded in 00:00:07.608 ===================================
[serial] Opening /dev/ttyACM2 at 115200
[serial] Waiting for first 500-sample stats line (~360 s)...
  6373,0.1803,37.6,27.38
  7095,1.0141,38.6,27.38
  7817,1.4423,38.6,27.38
  8539,1.3972,38.6,27.38
  9261,1.1268,38.6,27.38
  9983,-0.2479,38.6,27.38
  10705,1.1043,38.6,27.37
  11427,1.2395,38.6,27.37
  12149,0.1803,38.6,27.37
  12871,1.3071,38.6,27.37
  13593,0.2028,38.6,27.37
  14315,0.2028,38.6,27.37
  15037,1.6001,38.6,27.37
  15759,1.4423,38.6,27.37
  16481,1.0367,38.6,27.37
  17203,0.7662,39.6,27.37
  17925,-9.2849,38.6,27.36
  18647,1.1268,39.6,27.36
  19369,1.0817,39.6,27.36
  20091,0.6761,38.6,27.36
  20813,0.5183,39.6,27.36
  21535,0.5634,39.6,27.36
  22257,0.2930,38.6,27.36
  22979,0.3380,39.6,27.37
  23701,1.1493,39.6,27.36
  24423,1.7578,39.6,27.36
  25145,0.6085,39.6,27.37
  25867,1.1493,39.6,27.37
  26589,1.4198,39.6,27.37
  27311,1.0592,39.6,27.36
  28033,-0.4056,39.6,27.37
  28755,-0.4733,39.6,27.36
  29477,1.1719,39.6,27.36
  30199,0.8564,38.6,27.36
  30921,0.8564,38.6,27.36
  31643,1.7353,38.6,27.36
  32365,0.5183,38.6,27.36
  33087,0.2930,38.6,27.36
  33809,1.4198,39.6,27.36
  34531,0.4282,38.6,27.36
  35253,0.5183,38.6,27.36
  35975,-0.4507,38.6,27.36
  36697,1.5099,38.6,27.36
  37419,1.1944,38.6,27.36
  38141,1.4874,39.6,27.35
  38863,1.2620,38.6,27.36
  39585,1.5099,38.6,27.36
  40307,-0.5183,38.6,27.36
  41029,0.9465,39.6,27.36
  41751,0.5634,39.6,27.36
  42473,0.6535,38.6,27.35
  43195,0.7212,39.6,27.35
  43917,0.9014,39.6,27.36
  44639,0.6761,39.6,27.36
  45361,1.1268,39.6,27.36
  46083,1.3972,39.6,27.36
  46805,0.5859,39.6,27.36
  47527,0.5859,39.6,27.36
  48249,1.4423,39.6,27.36
