time_utc,t_ms,die_c,amb_c,rssi_dbm,gain_step,snr_db,rssi_sync
2026-07-20T00:02:53.005+00:00,1335234,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:02:53.313+00:00,1335541,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:02:53.619+00:00,1335848,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:02:53.927+00:00,1336155,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:02:54.234+00:00,1336462,41.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:02:54.540+00:00,1336769,41.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:02:54.848+00:00,1337076,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:02:55.155+00:00,1337383,41.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:02:55.461+00:00,1337690,41.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:02:55.769+00:00,1337997,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:02:56.075+00:00,1338304,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:02:56.383+00:00,1338611,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:02:56.689+00:00,1338918,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:02:56.996+00:00,1339225,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:02:57.303+00:00,1339532,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:02:57.610+00:00,1339839,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:02:57.917+00:00,1340146,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:02:58.224+00:00,1340453,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:02:58.532+00:00,1340760,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:02:58.839+00:00,1341067,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:02:59.145+00:00,1341374,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:02:59.452+00:00,1341681,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:02:59.760+00:00,1341988,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:00.067+00:00,1342295,41.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:00.373+00:00,1342602,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:00.681+00:00,1342909,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:00.987+00:00,1343216,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:01.295+00:00,1343523,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:01.601+00:00,1343830,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:01.908+00:00,1344137,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:02.215+00:00,1344444,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:02.523+00:00,1344751,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:02.829+00:00,1345058,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:03.136+00:00,1345365,41.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:03.443+00:00,1345672,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:03.750+00:00,1345979,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:04.057+00:00,1346286,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:04.364+00:00,1346593,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:04.671+00:00,1346900,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:04.978+00:00,1347207,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:05.285+00:00,1347514,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:05.592+00:00,1347821,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:05.899+00:00,1348128,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:06.206+00:00,1348435,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:06.513+00:00,1348742,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:06.820+00:00,1349049,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:07.127+00:00,1349356,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:07.434+00:00,1349663,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:07.741+00:00,1349970,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:08.048+00:00,1350277,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:08.355+00:00,1350584,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:08.662+00:00,1350891,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:08.969+00:00,1351198,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:09.276+00:00,1351505,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:09.583+00:00,1351812,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:09.890+00:00,1352119,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:10.197+00:00,1352426,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:10.503+00:00,1352733,40.3,28.83,0.0,10,15.0,-35.5
